Month,Commissioner / Provider,Practice plus Code,Comparator Description,Age Band,Numerator,Denominator,Value
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CEDARS MEDICAL GROUP (A83038),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,4,902,0.443458980044346
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CESTRIA HEALTH CENTRE (A83050),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,13,2014,0.645481628599801
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CHASTLETON MEDICAL GROUP (A83036),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,9,2016,0.446428571428571
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CHEVELEY PARK MEDICAL CTR (A83055),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,12,866,1.38568129330254
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CLAYPATH & UNIVERSITY MEDICAL GROUP (A83011),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1766,0.453001132502831
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CONSETT MEDICAL CENTRE (A83018),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,42,3015,1.39303482587065
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,COXHOE MEDICAL PRACTICE (A83027),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,1042,0.479846449136276
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,DRS LAMBERT & NG (A83073),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,18,1028,1.75097276264591
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,DUNELM MEDICAL PRACTICE (A83030),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,21,1894,1.10876451953537
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,EAST DURHAM MEDICAL GROUP (A83057),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,41,3039,1.34912800263244
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,EVENWOOD MEDICAL PRACTICE (A83626),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,444,1.12612612612613
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,FERRYHILL AND CHILTON MEDICAL PRACTICE (A83045),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,20,2568,0.778816199376947
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,GAINFORD SURGERY (A83061),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,3,819,0.366300366300366
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,GREAT LUMLEY SURGERY (A83029),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,17,945,1.7989417989418
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,HALLGARTH SURGERY (A83008),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,13,886,1.46726862302483
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,JUBILEE MEDICAL GROUP (A83066),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,13,1744,0.745412844036697
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,LANCHESTER MEDICAL CENTRE (A83072),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,860,1.16279069767442
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,LEADGATE SURGERY (A83636),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,1048,1.04961832061069
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,MARLBOROUGH SURGERY (A83051),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,20,1808,1.10619469026549
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,MIDDLE CHARE MEDICAL GROUP (A83028),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1798,0.444938820912125
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,MURTON MEDICAL CENTRE (A83041),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,21,1381,1.52063721940623
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,NORTH HOUSE SURGERY (A83020),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,17,2513,0.676482292081178
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,OAKFIELDS HEALTH GROUP (A83618),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,9,1462,0.615595075239398
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,OLD FORGE SURGERY (A83043),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,754,0.928381962864721
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,PEASE WAY MEDICAL CENTRE (A83074),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,12,1736,0.691244239631336
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,PELTON & FELLROSE MEDICAL GROUP (A83033),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,12,1673,0.717274357441721
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,PINFOLD MEDICAL PRACTICE (A83060),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,1,600,0.166666666666667
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,QUEENS ROAD SURGERY (A83049),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,24,2333,1.02871838834119
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,SACRISTON MEDICAL CENTRE (A83026),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,15,1620,0.925925925925926
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,SILVERDALE FAMILY PRACTICE (A83627),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,12,777,1.54440154440154
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,SKERNE MEDICAL GROUP (A83054),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,27,3054,0.884086444007859
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,SOUTHDENE MEDICAL CENTRE (A83619),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,3,458,0.655021834061135
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,ST ANDREW'S MEDICAL PRACTICE (A83001),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,24,2224,1.07913669064748
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,STANLEY MEDICAL GROUP (A83023),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,28,1980,1.41414141414141
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,STATION VIEW MEDICAL CENTRE (A83015),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,19,1917,0.99113197704747
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,TANFIELD VIEW MEDICAL GROUP (A83016),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,17,1961,0.866904640489546
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,THE HAVEN SURGERY (A83622),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,4,371,1.07816711590296
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,THE HORDEN GROUP PRACTICE (A83044),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,20,1276,1.56739811912226
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,THE MEDICAL GROUP (A83022),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,45,4245,1.06007067137809
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,THE NEW SEAHAM MEDICAL GROUP (A83071),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,654,1.52905198776758
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,THE WEARDALE PRACTICE (A83035),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,1807,0.6087437742114
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,VILLAGES MEDICAL GROUP (A83637),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,742,1.34770889487871
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WEST CORNFORTH MEDICAL CENTRE (A83634),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,4,539,0.742115027829314
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WEST RAINTON SURGERY (A83024),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,3,970,0.309278350515464
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WILLIAM BROWN CENTRE (A83012),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,33,2756,1.19738751814224
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WILLINGTON MEDICAL GROUP (A83003),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,14,1546,0.905562742561449
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WINGATE MEDICAL PRACTICE INTRAHEALTH (A83610),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,13,548,2.37226277372263
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WOODVIEW MEDICAL PRACTICE (A83032),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,2,647,0.309119010819165
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,49 MARINE AVENUE SURGERY (A87006) ( D 01-Apr-25 ),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,1094,0.914076782449726
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,BEAUMONT PARK SURGERY (A87011),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,1065,0.469483568075117
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,BEWICKE MEDICAL CENTRE (A87013),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,18,1357,1.32645541635962
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,BRIDGE AND MONKSEATON MEDICAL PRACTICE (A87020),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,1987,0.352289884247609
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,COLLINGWOOD HEALTH GROUP (A87004),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,34,4069,0.835586139100516
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,HADRIAN HEALTH CENTRE (A87029),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,30,2936,1.02179836512262
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,LANE END SURGERY (A86016),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1222,0.654664484451718
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,MALLARD MEDICAL PRACTICE (A87615),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,2,719,0.278164116828929
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,MARINE AVENUE MEDICAL CTR (A87008),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1076,0.743494423791822
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,NELSON MEDICAL GROUP (A87019) ( D 01-Apr-25 ),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,793,1.38713745271122
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,NORTHUMBERLAND PARK MEDICAL GROUP (A87022),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,867,0.692041522491349
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,PARK PARADE PRACTICE (A87600) ( D 01-Apr-25 ),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,2,721,0.277392510402219
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,PRIORY MEDICAL GROUP (A87009),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,14,2272,0.616197183098592
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,REDBURN PARK MEDICAL CENTRE (A87030),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,528,1.13636363636364
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,SPRING TERRACE HEALTH CENTRE (A87002),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,1192,0.419463087248322
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,STEPHENSON PARK HEALTH GROUP (A87007),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,23,2511,0.915969733174034
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,SWARLAND AVENUE SURGERY (A86041),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,888,0.788288288288288
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,THE VILLAGE GREEN SURGERY (A87016),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,18,1758,1.02389078498294
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WELLSPRING MEDICAL PRACT. (A87612),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,13,1038,1.252408477842
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WEST FARM SURGERY (A86005),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,1,782,0.127877237851662
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WHITLEY BAY HEALTH CENTRE (A87005),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,15,2113,0.709891150023663
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WIDEOPEN MEDICAL CENTRE (A87012),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,18,1347,1.33630289532294
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WOODLANDS PARK HEALTH CTR (A87017),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,1200,0.5
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,BRIDGE MEDICAL (A87023) ( C 01-May-25 ),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,0,23,0
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,ALNWICK MEDICAL GROUP (A84006),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,25,4562,0.548005260850504
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,BEDLINGTONSHIRE MED.GROUP (A84005),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,29,2240,1.29464285714286
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,BELFORD MEDICAL PRACTICE (A84008),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,1290,0.387596899224806
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,BELLINGHAM PRACTICE (A84027),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,866,0.577367205542725
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,BRANCH END SURGERY (A84047),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1220,0.655737704918033
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,BURN BRAE MEDICAL GROUP (A84024),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,14,2059,0.679941719281204
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,COQUET MEDICAL GROUP (A84022),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,13,2646,0.491307634164777
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,CORBRIDGE HEALTH CENTRE (A84018),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,9,1870,0.481283422459893
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,CRAMLINGTON MEDICAL GROUP (A84025),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,9,1088,0.827205882352941
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,ELSDON AVENUE SURGERY (A84619),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,772,0.647668393782383
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,FORUM FAMILY PRACTICE (A84038),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,1546,0.452781371280724
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,GAS HOUSE LANE SURGERY (A84039),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1505,0.53156146179402
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,GREYSTOKE SURGERY (A84031),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,1966,0.559511698880977
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,GUIDEPOST MEDICAL GROUP (A84020),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,1577,0.697526949904883
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,HALTWHISTLE MEDICAL GROUP (A84034),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,1334,0.524737631184408
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,HAYDON BRIDGE & ALLENDALE MEDICAL PRACT (A84045),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,1223,0.490596892886345
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,HUMSHAUGH & WARK MED GRP (A84040),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,4,828,0.483091787439614
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,MARINE MEDICAL GROUP (A84014),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,16,2079,0.76960076960077
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,NETHERFIELD HOUSE (A84037),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1049,0.762631077216396
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,NORTHUMBERLAND HEALTH (A84029),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,1078,0.463821892393321
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,PONTELAND MEDICAL GROUP (A84007),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,14,2271,0.616468516072215
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,PRUDHOE MEDICAL GROUP (A84016),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,1134,0.529100529100529
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,RAILWAY MEDICAL GROUP (A84009),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,49,3998,1.2256128064032
Oct-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,RIVERSDALE SURGERY (A84035),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,14,1276,1.09717868338558
