Month,Commissioner / Provider,Practice plus Code,Comparator Description,Age Band,Numerator,Denominator,Value
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ERIMUS PRACTICE (A81037),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,59,340,17.3529411764706
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ESTON SURGERY (A81065) ( D 01-Oct-25 ),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,29,199,14.572864321608
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE GARTH (A81032),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,138,1338,10.3139013452915
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE GREEN HOUSE SURGERY (A81052),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,128,977,13.1013306038895
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE HEADLAND MEDICAL CENTRE (A81063),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,42,399,10.5263157894737
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE PATEL PRACTICE (A81612),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,27,311,8.68167202572347
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE RAVENSCAR SURGERY (Y00286),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,34,244,13.9344262295082
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ROSEBERRY PRACTICE (A81610),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,68,569,11.9507908611599
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE SALTSCAR SURGERY (A81054),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,109,812,13.423645320197
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THORNABY & BARWICK MEDICAL GROUP (A81034),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,208,1236,16.8284789644013
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THORNTREE SURGERY (A81621),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,27,94,28.7234042553191
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,VILLAGE MEDICAL CENTRE (A81009),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,44,529,8.31758034026465
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WEST QUAY MEDICAL PRACTICE (A81060),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,43,488,8.81147540983607
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WEST VIEW MILLENIUM SURGERY A (A81631),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,54,535,10.0934579439252
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WESTBOURNE MEDICAL CENTRE (A81012),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,50,248,20.1612903225806
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WHINFIELD MEDICAL PRACTICE (A83005),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,98,1035,9.46859903381643
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WOODBRIDGE PRACTICE (A81017),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,173,1204,14.3687707641196
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WOODLANDS FAMILY MEDICAL CENTRE (A81046),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,111,1063,10.4421448730009
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WOODSIDE SURGERY (A81053),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,76,594,12.7946127946128
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,YARM MEDICAL PRACTICE (A81027),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,113,1345,8.40148698884758
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ZETLAND MEDICAL PRACTICE (A81048),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,94,1116,8.42293906810036
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,ANNFIELD PLAIN SURGERY (A83644),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,35,300,11.6666666666667
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,AUCKLAND MEDICAL GROUP (A83021),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,178,1416,12.5706214689265
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BARNARD CASTLE SURGERY (A83046),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,108,1400,7.71428571428571
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BELMONT & SHERBURN MEDICAL GROUP (A83014),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,55,533,10.3189493433396
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BEVAN MEDICAL GROUP (A83616),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,101,602,16.7774086378737
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BEWICK CRESCENT SURGERY (A83037),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,199,1545,12.8802588996764
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BISHOPGATE MEDICAL CENTRE (A83025),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,146,1171,12.467976088813
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BISHOPS CLOSE MEDICAL PRACTICE (A83052),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,99,820,12.0731707317073
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BLACKHALL AND PETERLEE PRACTICE (A83007),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,137,955,14.3455497382199
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BOWBURN MEDICAL CENTRE (A83635),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,27,208,12.9807692307692
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BRIDGE END SURGERY (A83009),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,64,790,8.10126582278481
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BROWNEY HOUSE SURGERY (A83617),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,37,218,16.9724770642202
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BYRON MEDICAL PRACTICE (A83075),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,104,723,14.3845089903181
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CEDARS MEDICAL GROUP (A83038),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,63,473,13.3192389006342
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CESTRIA HEALTH CENTRE (A83050),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,105,1063,9.87770460959548
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CHASTLETON MEDICAL GROUP (A83036),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,80,1180,6.77966101694915
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CHEVELEY PARK MEDICAL CTR (A83055),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,37,508,7.28346456692913
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CLAYPATH & UNIVERSITY MEDICAL GROUP (A83011),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,67,1048,6.39312977099237
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CONSETT MEDICAL CENTRE (A83018),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,184,1552,11.8556701030928
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,COXHOE MEDICAL PRACTICE (A83027),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,62,519,11.9460500963391
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,DRS LAMBERT & NG (A83073),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,70,542,12.9151291512915
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,DUNELM MEDICAL PRACTICE (A83030),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,119,959,12.4087591240876
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,EAST DURHAM MEDICAL GROUP (A83057),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,252,1556,16.1953727506427
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,EVENWOOD MEDICAL PRACTICE (A83626),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,27,182,14.8351648351648
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,FERRYHILL AND CHILTON MEDICAL PRACTICE (A83045),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,137,1302,10.5222734254992
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,GAINFORD SURGERY (A83061),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,29,449,6.45879732739421
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,GREAT LUMLEY SURGERY (A83029),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,59,515,11.4563106796117
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,HALLGARTH SURGERY (A83008),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,45,455,9.89010989010989
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,JUBILEE MEDICAL GROUP (A83066),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,109,878,12.4145785876993
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,LANCHESTER MEDICAL CENTRE (A83072),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,41,539,7.60667903525046
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,LEADGATE SURGERY (A83636),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,80,519,15.4142581888247
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,MARLBOROUGH SURGERY (A83051),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,118,907,13.0099228224917
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,MIDDLE CHARE MEDICAL GROUP (A83028),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,83,903,9.19158361018826
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,MURTON MEDICAL CENTRE (A83041),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,100,682,14.6627565982405
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,NORTH HOUSE SURGERY (A83020),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,143,1279,11.1806098514464
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,OAKFIELDS HEALTH GROUP (A83618),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,89,729,12.2085048010974
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,OLD FORGE SURGERY (A83043),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,43,380,11.3157894736842
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,PEASE WAY MEDICAL CENTRE (A83074),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,89,835,10.6586826347305
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,PELTON & FELLROSE MEDICAL GROUP (A83033),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,122,910,13.4065934065934
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,PINFOLD MEDICAL PRACTICE (A83060),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,38,292,13.013698630137
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,QUEENS ROAD SURGERY (A83049),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,118,1173,10.0596760443308
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,SACRISTON MEDICAL CENTRE (A83026),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,114,833,13.6854741896759
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,SILVERDALE FAMILY PRACTICE (A83627),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,54,342,15.7894736842105
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,SKERNE MEDICAL GROUP (A83054),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,146,1633,8.94060012247397
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,SOUTHDENE MEDICAL CENTRE (A83619),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,28,189,14.8148148148148
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,ST ANDREW'S MEDICAL PRACTICE (A83001),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,128,1052,12.1673003802281
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,STANLEY MEDICAL GROUP (A83023),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,147,987,14.8936170212766
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,STATION VIEW MEDICAL CENTRE (A83015),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,112,1066,10.5065666041276
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,TANFIELD VIEW MEDICAL GROUP (A83016),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,126,974,12.9363449691992
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,THE HAVEN SURGERY (A83622),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,12,168,7.14285714285714
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,THE HORDEN GROUP PRACTICE (A83044),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,75,639,11.7370892018779
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,THE MEDICAL GROUP (A83022),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,245,2129,11.507750117426
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,THE NEW SEAHAM MEDICAL GROUP (A83071),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,25,276,9.05797101449275
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,THE WEARDALE PRACTICE (A83035),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,78,953,8.18467995802728
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,VILLAGES MEDICAL GROUP (A83637),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,38,357,10.6442577030812
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WEST CORNFORTH MEDICAL CENTRE (A83634),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,42,302,13.9072847682119
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WEST RAINTON SURGERY (A83024),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,66,532,12.406015037594
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WILLIAM BROWN CENTRE (A83012),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,202,1392,14.5114942528736
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WILLINGTON MEDICAL GROUP (A83003),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,83,745,11.1409395973154
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WINGATE MEDICAL PRACTICE INTRAHEALTH (A83610),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,48,251,19.1235059760956
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WOODVIEW MEDICAL PRACTICE (A83032),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,36,343,10.4956268221574
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,49 MARINE AVENUE SURGERY (A87006) ( D 01-Apr-25 ),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,37,653,5.66615620214395
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,BEAUMONT PARK SURGERY (A87011),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,46,605,7.60330578512397
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,BEWICKE MEDICAL CENTRE (A87013),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,85,681,12.4816446402349
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,BRIDGE AND MONKSEATON MEDICAL PRACTICE (A87020),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,77,1132,6.80212014134276
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,COLLINGWOOD HEALTH GROUP (A87004),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,230,2126,10.8184383819379
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,HADRIAN HEALTH CENTRE (A87029),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,167,1421,11.7522871217452
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,LANE END SURGERY (A86016),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,45,625,7.2
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,MALLARD MEDICAL PRACTICE (A87615),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,28,398,7.03517587939698
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,MARINE AVENUE MEDICAL CTR (A87008),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,52,667,7.79610194902549
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,NELSON MEDICAL GROUP (A87019) ( D 01-Apr-25 ),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,24,419,5.72792362768496
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,NORTHUMBERLAND PARK MEDICAL GROUP (A87022),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,47,382,12.303664921466
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,PARK PARADE PRACTICE (A87600) ( D 01-Apr-25 ),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,29,439,6.60592255125285
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,PRIORY MEDICAL GROUP (A87009),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,94,1074,8.75232774674115
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,REDBURN PARK MEDICAL CENTRE (A87030),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,34,237,14.3459915611814
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,SPRING TERRACE HEALTH CENTRE (A87002),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,65,634,10.2523659305994
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,STEPHENSON PARK HEALTH GROUP (A87007),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,117,1285,9.10505836575875
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,SWARLAND AVENUE SURGERY (A86041),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,50,456,10.9649122807018
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,THE VILLAGE GREEN SURGERY (A87016),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,114,826,13.8014527845036
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WELLSPRING MEDICAL PRACT. (A87612),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,81,529,15.3119092627599
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WEST FARM SURGERY (A86005),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,43,398,10.8040201005025
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WHITLEY BAY HEALTH CENTRE (A87005),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,83,1233,6.73154906731549
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WIDEOPEN MEDICAL CENTRE (A87012),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,71,724,9.80662983425414
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WOODLANDS PARK HEALTH CTR (A87017),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,70,664,10.5421686746988
Sep-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,BRIDGE MEDICAL (A87023) ( C 01-May-25 ),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,1,13,7.69230769230769
